Kód obce,Kód okresu,Latitude,Longitude
541699,CZ020C,50.099047,13.733683
577057,CZ0514,50.531700,15.607650
569933,CZ0521,50.288930,15.731935
557641,CZ0324,49.648043,13.397992
598704,CZ0633,49.440552,15.118556
557650,CZ0324,49.540479,13.683496
564711,CZ0423,50.484284,14.028506
551503,CZ0311,48.806592,14.636226
587117,CZ0632,49.387250,15.575048
549347,CZ0314,49.356861,14.093158
550167,CZ0315,49.115134,13.829161
561703,CZ0313,49.111546,15.126860
578568,CZ0324,49.488923,13.654594
544531,CZ0513,50.592605,15.100281
529567,CZ0201,49.868613,14.719742
582930,CZ0643,49.137181,16.278687
546127,CZ0313,49.079920,15.434304
595454,CZ0635,49.591370,16.240185
540099,CZ020B,49.727533,14.186636
590517,CZ0634,49.129105,16.082010
530425,CZ0512,50.681858,15.184679
537918,CZ0412,50.247898,12.895923
570818,CZ0207,50.425788,14.880041
586129,CZ0645,49.038383,16.917678
593907,CZ0647,48.920412,16.374203
580074,CZ0534,49.871344,16.560355
595462,CZ0635,49.654082,16.148711
568228,CZ0805,49.936016,18.222234
552445,CZ0712,49.578642,17.447349
560332,CZ0413,50.146566,12.567344
535249,CZ0311,49.019337,14.407512
574899,CZ0532,50.028543,15.912545
539163,CZ020A,49.892280,14.400478
582948,CZ0643,49.320459,16.346542
564729,CZ0423,50.438699,13.908578
562335,CZ0421,50.772656,14.212861
590525,CZ0634,49.029803,15.727855
571300,CZ0531,49.761203,15.986569
561924,CZ0633,49.486202,15.275386
568236,CZ0805,49.869481,18.163431
532746,CZ0201,49.618789,15.148645
565181,CZ020C,50.171283,13.554483
538116,CZ0412,50.294681,12.814015
563552,CZ0512,50.754810,15.313862
572357,CZ0533,49.807641,16.224152
556041,CZ0322,49.274410,13.171052
546143,CZ0313,48.957675,15.542926
585157,CZ0724,49.266709,17.846028
590533,CZ0634,48.985724,15.701510
546151,CZ0313,49.265237,14.924058
581518,CZ0641,49.612653,16.563659
576247,CZ0524,50.304743,16.350751
566128,CZ0424,50.230738,13.609915
572829,CZ0522,50.368180,15.170627
592978,CZ0646,49.272783,17.144316
589420,CZ0713,49.415458,17.082286
598941,CZ0803,49.894214,18.460901
546607,CZ0513,50.892748,15.036676
577961,CZ0533,49.800070,16.532701
597252,CZ0801,49.834288,17.401831
572683,CZ0533,49.787241,16.710609
549118,CZ0522,50.467293,15.359434
553557,CZ0321,49.446373,12.786498
552208,CZ0317,49.242967,14.844867
584401,CZ0644,48.988794,16.791869
551864,CZ0801,50.243942,17.633923
529753,CZ0313,49.260383,15.046007
544361,CZ0311,49.108733,14.309399
569941,CZ0521,50.239875,15.921759
529621,CZ0201,49.788592,14.875895
564737,CZ0423,50.465654,13.965060
556068,CZ0322,49.365855,13.166450
587010,CZ0632,49.236176,15.604269
563650,CZ0317,49.352618,14.789052
581526,CZ0641,49.428757,16.509700
535656,CZ0207,50.420201,15.054223
513504,CZ020B,49.721224,14.120705
501476,CZ0712,49.816357,17.179781
577987,CZ0533,49.700947,16.641393
551708,CZ0801,49.960143,17.500561
548014,CZ0534,49.940498,16.423397
568538,CZ0631,49.578654,15.674850
556076,CZ0322,49.196383,13.509360
595471,CZ0635,49.509081,16.123148
533688,CZ0715,49.906997,16.991411
548031,CZ0534,50.070296,16.441645
537098,CZ0208,50.175313,15.306231
530468,CZ0513,50.711714,15.075978
560839,CZ0327,49.768405,12.628580
557668,CZ0324,49.604930,13.264653
593923,CZ0647,49.017342,16.278730
549363,CZ0314,49.295350,14.048531
562408,CZ0421,50.714949,14.193259
598089,CZ0802,49.673927,18.414037
561932,CZ0633,49.358246,15.270103
595489,CZ0635,49.393997,16.065144
535206,CZ0311,48.968311,14.525035
572837,CZ0522,50.348096,15.602674
561762,CZ0633,49.404380,15.027810
552542,CZ0802,49.660491,18.492374
513105,CZ0714,49.402129,17.480594
576263,CZ0524,50.269855,16.263866
584410,CZ0644,48.824436,16.535282
585165,CZ0724,49.094555,17.669619
545783,CZ0421,50.769646,14.293376
592986,CZ0646,49.163035,17.109099
565008,CZ0209,50.056421,14.700015
562416,CZ0313,49.078488,15.488583
589438,CZ0713,49.385961,17.105673
546861,CZ0424,50.370197,13.794844
589446,CZ0713,49.358540,17.141647
552224,CZ0317,49.343411,14.496837
587028,CZ0632,49.478429,15.650023
569895,CZ0805,49.880434,18.141029
587036,CZ0632,49.462343,15.736590
535672,CZ0207,50.369427,14.962439
529559,CZ0205,49.787634,15.328817
539171,CZ020A,50.113163,14.217841
530123,CZ0322,49.261401,13.561152
576271,CZ0524,50.292111,16.160118
576280,CZ0524,50.322221,16.285397
557676,CZ0324,49.654933,13.293177
538167,CZ0209,49.981717,14.578370
531570,CZ0206,50.479505,14.556812
569968,CZ0521,50.147821,15.641146
558770,CZ0325,49.884660,13.468475
539180,CZ020A,50.020021,14.259017
533289,CZ0204,50.079731,15.032473
539198,CZ020A,49.927597,14.274802
580091,CZ0534,50.002605,16.133921
564745,CZ0423,50.437691,14.293890
593931,CZ0647,49.052312,16.261770
540111,CZ020B,49.781238,14.167273
559776,CZ0326,49.715763,13.686921
536199,CZ0311,49.216003,14.483885
546941,CZ0647,48.848447,16.085512
537101,CZ0208,50.132535,15.268716
571989,CZ0207,50.483425,15.116761
569976,CZ0521,50.287371,15.694605
564753,CZ0423,50.454991,14.161240
561495,CZ0511,50.565945,14.654377
532223,CZ0203,50.119102,14.047930
553646,CZ0423,50.472956,14.162716
574015,CZ0523,50.380098,15.961380
501646,CZ0712,49.649973,17.322508
574902,CZ0532,50.113474,15.691707
556106,CZ0322,49.443368,13.248222
558788,CZ0325,49.807924,13.472466
513130,CZ0203,50.115571,14.149791
539201,CZ0206,50.222140,14.349629
539945,CZ0324,49.552967,13.393513
593958,CZ0647,48.909233,16.365753
541800,CZ0723,49.455076,18.194298
558796,CZ0325,49.896264,13.273369
506702,CZ0805,49.923215,18.101406
534765,CZ0206,50.393236,14.450352
505030,CZ0531,49.960537,15.883877
586137,CZ0645,48.858707,17.028691
535702,CZ0207,50.438348,15.128232
579122,CZ0525,50.593265,15.593924
554863,CZ0525,50.458843,15.726876
539210,CZ020A,49.963314,14.458611
544388,CZ0311,49.170963,14.581370
587044,CZ0632,49.344588,15.456651
580112,CZ0534,49.979635,16.564857
580121,CZ0534,49.992831,16.497763
598101,CZ0802,49.712825,18.481063
593966,CZ0647,49.055887,16.226800
584428,CZ0644,48.854571,16.592933
545465,CZ0312,48.656521,14.452309
579149,CZ0525,50.652348,15.655683
545856,CZ0421,50.747281,14.333391
540129,CZ020B,49.657558,14.169935
595501,CZ0635,49.304851,16.060208
552241,CZ0317,49.435483,14.850632
558800,CZ0325,49.913843,13.496320
560529,CZ0317,49.486182,14.797204
533297,CZ0204,49.980602,15.069390
579157,CZ0525,50.538973,15.639300
582956,CZ0643,49.070212,16.465024
529648,CZ0201,49.644223,15.177648
568597,CZ0631,49.660734,15.603140
535711,CZ0207,50.546419,14.867270
579165,CZ0525,50.587095,15.664426
587664,CZ0634,49.100034,15.822815
506711,CZ0806,49.842458,18.092517
585173,CZ0724,49.137271,17.812463
595519,CZ0635,49.408387,16.184706
549088,CZ0522,50.452243,15.286389
511951,CZ0802,49.547928,18.706198
595527,CZ0643,49.361092,16.358812
557684,CZ0324,49.602031,13.344340
598968,CZ0803,49.898856,18.428262
568601,CZ0631,49.627806,15.382401
580163,CZ0534,50.122417,16.799687
597287,CZ0801,49.978038,17.322370
592145,CZ0722,48.968468,17.585962
569259,CZ0714,49.476274,17.675121
560341,CZ0413,50.243218,12.637158
562301,CZ0314,49.329225,14.196093
579173,CZ0525,50.524045,15.712271
562467,CZ0313,49.110604,15.022153
562432,CZ0421,50.879988,14.595146
531260,CZ0205,49.743519,15.133625
562441,CZ0421,50.982619,14.286956
569984,CZ0521,50.239725,15.708601
574023,CZ0523,50.438436,16.151339
574911,CZ0532,50.029373,15.967844
595535,CZ0635,49.477110,16.210566
538591,CZ0413,50.164731,12.645192
563994,CZ0513,50.945787,15.168786
574929,CZ0532,50.077906,15.924033
535729,CZ0207,50.308882,14.732843
548448,CZ0631,49.726648,15.715276
570940,CZ0207,50.437396,14.972584
553379,CZ0715,49.935160,16.971178
552984,CZ0714,49.495466,17.806908
552607,CZ0802,49.684257,18.488568
545473,CZ0312,48.855526,14.409805
513199,CZ0714,49.546068,17.535582
577995,CZ0533,49.825720,16.254710
584436,CZ0644,48.888324,16.643792
590550,CZ0634,49.153662,15.977292
587061,CZ0632,49.135989,15.520541
567931,CZ0427,50.597423,14.043190
531987,CZ0206,50.426717,14.501473
554502,CZ0411,50.018055,12.551125
562602,CZ0313,49.101227,14.988276
553051,CZ0805,49.897418,17.779797
568392,CZ0712,49.567276,17.411581
589454,CZ0713,49.350312,17.160101
590568,CZ0634,49.083336,15.695675
562840,CZ0313,48.971783,14.739869
586145,CZ0645,49.001770,17.284869
513181,CZ0204,50.111955,15.322621
563048,CZ0422,50.420806,13.172313
582964,CZ0643,49.245429,16.343924
545279,CZ0712,49.742397,17.445404
552313,CZ0712,49.705886,17.338000
513211,CZ0714,49.427781,17.545867
553425,CZ0321,49.439803,12.931243
578517,CZ0322,49.250731,13.662108
535745,CZ0207,50.394302,15.101704
566152,CZ0424,50.234257,13.729627
507610,CZ0313,49.213180,14.776207
564885,CZ0209,50.017715,14.737871
530417,CZ0421,50.888706,14.461724
568864,CZ0803,49.858829,18.480287
533301,CZ0204,50.022153,14.793181
535664,CZ0311,48.935899,14.510822
550981,CZ0316,49.352117,13.862024
579181,CZ0525,50.405574,15.761986
581542,CZ0641,49.436736,16.629473
571067,CZ0207,50.395208,14.776212
595551,CZ0643,49.424208,16.352799
585181,CZ0724,49.142547,17.668211
544400,CZ0311,48.893631,14.501587
576301,CZ0524,50.107644,16.261846
587079,CZ0632,49.236937,15.434721
500127,CZ0412,50.250000,13.000000
501751,CZ0712,49.578656,17.077119
589462,CZ0713,49.433359,16.897488
531146,CZ020A,50.031926,14.203056
599298,CZ020B,49.520949,13.958510
540251,CZ0324,49.557261,13.472540
540145,CZ020B,49.732317,13.968974
532151,CZ0201,49.822575,14.901750
564681,CZ0204,49.937579,15.066361
564770,CZ0423,50.525222,14.320808
551015,CZ0316,49.200853,14.074682
595560,CZ0643,49.414161,16.277005
530379,CZ0326,49.877208,13.725945
535958,CZ0311,49.124437,14.546683
553573,CZ0321,49.524240,12.758259
529711,CZ020C,50.080232,13.475770
563765,CZ0317,49.175466,14.754277
560219,CZ0316,49.242924,13.841570
552275,CZ0317,49.226539,14.706724
582972,CZ0643,49.331934,16.478090
540153,CZ020B,49.702186,14.117807
578665,CZ0325,49.926953,13.287978
553581,CZ0321,49.455812,12.872799
552283,CZ0317,49.415254,14.640682
549371,CZ0311,49.305974,14.383923
552291,CZ0317,49.399131,14.598820
551023,CZ0316,49.167415,13.740707
592994,CZ0646,49.194842,16.943484
566683,CZ0322,49.224775,13.607113
586153,CZ0645,49.030633,17.019078
540170,CZ020B,49.720260,14.274132
563307,CZ0317,49.432915,14.558481
549380,CZ0314,49.333979,14.042370
540188,CZ020B,49.739163,14.232487
554511,CZ0411,49.939070,12.665618
512991,CZ0203,50.195744,13.972514
584444,CZ0644,48.857558,16.485962
581551,CZ0641,49.469406,16.542335
593001,CZ0646,49.276395,16.951569
585190,CZ0724,49.178990,17.957414
531341,CZ0205,49.889628,15.413523
560243,CZ0316,49.289184,13.898120
563056,CZ0422,50.430887,13.429205
570141,CZ0715,49.907835,16.787450
531154,CZ0202,49.863241,13.840685
537187,CZ0315,49.025427,13.920865
592153,CZ0722,49.047152,17.600184
568619,CZ0631,49.698880,15.410323
560987,CZ0313,49.296949,14.936562
558834,CZ0325,49.797516,13.448829
532274,CZ0203,50.103086,14.045510
593010,CZ0646,49.334642,17.057846
563561,CZ0512,50.687640,15.303285
585203,CZ0724,49.319242,17.785620
558419,CZ0713,49.491208,17.134108
504301,CZ0531,49.982634,15.745503
551040,CZ0316,49.161244,13.775775
532282,CZ0203,50.182789,14.210368
538191,CZ0209,50.167854,14.628327
573337,CZ0522,50.452370,15.447215
589489,CZ0713,49.328187,17.143364
513229,CZ0714,49.426043,17.592153
532291,CZ0203,50.275664,14.069855
534773,CZ0206,50.273754,14.397610
588431,CZ0721,49.292989,17.233486
534781,CZ0209,50.256089,14.643653
574953,CZ0532,50.105191,15.808857
544426,CZ0311,49.142904,14.346061
550183,CZ0315,49.108339,14.012153
501794,CZ0712,49.482585,17.277340
561533,CZ0511,50.540444,14.540343
572977,CZ0532,49.993164,15.725091
552071,CZ0712,49.649318,17.078926
579190,CZ0525,50.377720,15.795177
598381,CZ020B,49.695809,14.079340
567507,CZ0426,50.681139,13.788947
534927,CZ0715,49.828159,16.962769
535788,CZ0311,48.981174,14.538863
540218,CZ020B,49.671881,14.360998
586161,CZ0645,48.917038,17.090148
544442,CZ0311,48.976295,14.360478
561541,CZ0511,50.726074,14.808823
564508,CZ020B,49.695958,14.051851
551546,CZ0633,49.424582,15.216681
587087,CZ0632,49.451107,15.397710
567515,CZ0426,50.603871,13.746322
590576,CZ0634,49.081352,16.192279
529869,CZ0633,49.452191,15.030185
562815,CZ0313,49.035149,14.695348
532843,CZ0201,49.603247,15.152746
587095,CZ0632,49.408817,15.432836
564818,CZ0423,50.424637,14.190273
504955,CZ0531,49.979022,15.894469
506729,CZ0632,49.375465,15.490478
597317,CZ0801,49.833416,17.547725
537144,CZ0315,49.039499,13.946255
537110,CZ0208,50.211750,14.995558
509141,CZ0313,48.852822,14.900629
579203,CZ0525,50.431820,15.814127
593974,CZ0647,48.771975,16.301068
593982,CZ0647,48.782400,16.095728
593991,CZ0647,48.847219,16.116600
587109,CZ0632,49.174727,15.493972
537128,CZ0208,50.245776,15.202652
544451,CZ0311,49.137304,14.631296
558851,CZ0323,49.777455,13.491611
589497,CZ0713,49.612993,16.850985
594008,CZ0647,49.001361,16.211038
580210,CZ0534,49.916456,16.159605
559792,CZ0326,49.746190,13.514367
560855,CZ0327,49.807058,13.036075
561754,CZ0633,49.434699,15.001399
564834,CZ0423,50.384155,14.028989
531162,CZ0202,49.813487,13.942011
562637,CZ0313,49.117232,14.732029
542644,CZ0723,49.201841,18.111860
545899,CZ0421,50.725809,14.327018
554529,CZ0411,50.120159,12.349781
599344,CZ0804,49.548445,18.210890
598135,CZ0802,49.666867,18.223315
598003,CZ0802,49.682031,18.367422
564028,CZ0513,50.921496,15.079851
598143,CZ0802,49.591902,18.358605
563579,CZ0512,50.652357,15.158867
545481,CZ0312,48.661044,14.165732
578525,CZ0322,49.249661,13.707375
595578,CZ0635,49.630512,16.044434
585211,CZ0724,49.285304,17.683572
599352,CZ0804,49.712474,17.903301
568635,CZ0631,49.816361,15.476967
594016,CZ0647,48.980854,15.886269
574325,CZ0533,49.762991,16.742872
599450,CZ0204,49.974214,15.255089
501841,CZ0712,49.537953,17.310944
569194,CZ0714,49.481108,17.498114
564036,CZ0513,51.019134,15.065266
560359,CZ0413,50.183078,12.550653
593028,CZ0646,49.232934,16.878393
567957,CZ0427,50.598676,13.981796
581569,CZ0641,49.303600,16.723620
568651,CZ0631,49.756128,15.484963
535575,CZ0311,48.948248,14.334947
569992,CZ0521,50.326035,15.826971
549967,CZ0713,49.622521,16.937715
562696,CZ0313,49.250953,15.047507
567523,CZ0426,50.630921,13.712691
506753,CZ0805,49.899842,18.089995
551597,CZ0316,49.446654,13.835973
582999,CZ0643,49.110916,16.555090
598402,CZ020B,49.672735,14.047452
577073,CZ0514,50.613238,15.421312
561690,CZ0316,49.111190,14.061257
538159,CZ0412,50.283247,12.919811
579211,CZ0525,50.487956,15.908701
562807,CZ0313,48.853240,14.915223
542679,CZ0723,49.317501,18.147600
585220,CZ0724,49.171122,17.471664
585238,CZ0724,49.137973,17.897406
560863,CZ0327,49.831133,12.579508
562386,CZ0313,48.949506,14.913529
544337,CZ0511,50.702975,14.838293
571377,CZ0531,49.739067,15.926515
578240,CZ0322,49.215418,13.160547
595586,CZ0635,49.566124,15.901791
552178,CZ0712,49.681155,17.045152
535532,CZ0715,50.080583,16.936514
577081,CZ0514,50.772186,15.431521
572284,CZ0533,49.679202,16.814035
536075,CZ0311,49.208049,14.565216
578037,CZ0533,49.625328,16.373032
556181,CZ0322,49.169587,13.454657
590584,CZ0634,49.171199,16.090438
563625,CZ0317,49.332597,14.466726
568210,CZ0805,49.946540,18.239420
546291,CZ0313,49.108751,14.911134
555088,CZ0803,49.780492,18.430725
568660,CZ0631,49.635883,15.781671
568414,CZ0631,49.604436,15.579755
579220,CZ0525,50.487625,16.029428
567141,CZ0425,50.450149,13.598881
594024,CZ0647,48.811525,16.008488
554545,CZ0411,50.156457,12.272617
541796,CZ0322,49.289480,13.674800
564044,CZ0513,50.877301,15.181785
580228,CZ0534,50.055981,16.399519
574031,CZ0523,50.599352,16.299544
548049,CZ0534,50.092319,16.431050
568678,CZ0631,49.530935,15.457184
595594,CZ0635,49.689015,15.994419
590592,CZ0634,49.230933,15.730648
564915,CZ0209,49.966961,14.575012
583014,CZ0643,49.311457,16.412898
550213,CZ0646,49.119869,16.913668
598593,CZ0311,48.911460,14.503761
549398,CZ0314,49.232575,14.135550
546305,CZ0313,49.129602,15.285460
548596,CZ0631,49.824010,15.547330
574040,CZ0523,50.379697,15.918650
544353,CZ0513,50.897000,15.006457
568562,CZ0804,49.713775,17.805443
529702,CZ0201,49.605411,14.582592
574058,CZ0523,50.620004,16.323954
568571,CZ0804,49.707069,17.768413
595608,CZ0635,49.379465,16.181332
562483,CZ0421,50.726587,14.291315
558869,CZ0325,49.709118,13.089275
597325,CZ0801,50.193392,17.397871
571385,CZ0531,49.947170,15.665028
594032,CZ0647,48.752190,16.381414
569666,CZ0804,49.683000,17.957475
587125,CZ0632,49.214727,15.611458
560481,CZ0317,49.498562,14.750424
531171,CZ0202,49.922344,14.198762
552330,CZ0712,49.753458,17.294675
535851,CZ0311,49.067405,14.263279
552321,CZ0317,49.295598,14.621315
574961,CZ0532,50.075555,15.426616
565989,CZ0209,50.238392,14.701862
564052,CZ0513,50.631998,14.926704
553093,CZ0805,49.924487,17.727963
556203,CZ0322,49.237952,13.395157
583022,CZ0643,49.113718,16.426268
566390,CZ0325,49.948335,13.625133
598607,CZ0311,48.983725,14.564560
551872,CZ0801,50.280106,17.672253
564842,CZ0423,50.572465,14.106790
569267,CZ0714,49.494640,17.579251
571393,CZ0531,49.762231,15.907661
531197,CZ0205,49.985096,15.295206
553620,CZ0321,49.534140,13.074684
566641,CZ0321,49.520850,13.113875
584452,CZ0644,48.774086,16.762404
559806,CZ0326,49.889578,13.643448
593036,CZ0646,49.230519,17.000469
568368,CZ0805,49.840666,17.970430
502146,CZ0712,49.627673,17.402638
571407,CZ0531,49.845680,16.071649
544485,CZ0311,49.052354,14.434371
590614,CZ0634,49.226034,16.227607
581577,CZ0643,49.383241,16.514309
594041,CZ0647,48.923757,16.025651
540242,CZ020B,49.746325,14.020299
564605,CZ020B,49.559767,13.923345
507016,CZ0805,49.896627,18.190649
589501,CZ0713,49.541496,16.996747
592170,CZ0722,48.988219,17.526788
536628,CZ0316,49.334796,13.806877
570001,CZ0521,50.264697,15.403364
552020,CZ0712,49.638193,17.277495
542083,CZ0322,49.361927,13.481780
594059,CZ0647,48.798587,15.986780
580261,CZ0534,50.020435,16.438656
570010,CZ0521,50.314969,15.716230
568694,CZ0631,49.685299,15.202877
530221,CZ0325,49.728607,13.103241
507105,CZ0805,50.003090,18.008393
502235,CZ0712,49.572151,17.179642
502405,CZ0712,49.716409,17.224227
598160,CZ0802,49.682383,18.541393
513075,CZ0203,50.270647,14.162268
593044,CZ0646,49.141595,16.913792
598992,CZ0317,49.252274,14.548733
587141,CZ0632,49.270172,15.480092
595624,CZ0635,49.503592,16.038149
564061,CZ0513,50.665963,15.089960
562904,CZ0317,49.268626,14.487466
594067,CZ0647,48.836900,16.163476
581593,CZ0641,49.501284,16.410379
586021,CZ0645,48.853039,17.126102
547794,CZ0531,49.837054,15.787170
590622,CZ0634,49.294080,15.983949
599409,CZ0804,49.538660,18.023783
547883,CZ0633,49.597358,15.265616
587150,CZ0632,49.389244,15.413786
561096,CZ0633,49.328460,14.919872
561584,CZ0511,50.618099,14.493073
583031,CZ0643,49.075956,16.607667
507113,CZ0805,49.998525,17.808573
597341,CZ0801,50.156849,17.486079
566187,CZ0424,50.277534,13.563098
577111,CZ0514,50.520473,15.300548
588458,CZ0721,49.333410,17.578430
571440,CZ0531,49.794858,15.923513
574988,CZ0532,50.066110,15.986005
572900,CZ0522,50.451706,15.320807
570028,CZ0521,50.308038,15.860186
573019,CZ0532,49.945993,15.580349
559814,CZ0326,49.776089,13.692566
572918,CZ0522,50.375381,15.577533
566730,CZ0325,49.967980,13.614819
581615,CZ0641,49.406486,16.777804
550825,CZ0646,49.177588,16.812243
539228,CZ020A,50.203189,14.292949
545490,CZ0312,48.890096,14.321188
553654,CZ0321,49.593721,13.101403
544493,CZ0311,48.939000,14.429572
567973,CZ0427,50.629380,14.186494
571458,CZ0531,49.933561,15.893093
542342,CZ0721,49.203806,17.253216
540668,CZ0324,49.638318,13.062664
567167,CZ0425,50.606416,13.436834
563064,CZ0422,50.510328,13.251454
566276,CZ0321,49.518986,12.739958
556254,CZ0322,49.320794,13.701106
564257,CZ020B,49.584502,13.984557
571466,CZ0531,49.887322,15.916873
531430,CZ0205,49.982795,15.440040
534056,CZ0205,49.732179,15.133850
502545,CZ0712,49.640186,17.210806
574201,CZ0514,50.526180,15.575830
578053,CZ0533,49.920822,16.243471
531359,CZ0205,49.868864,15.439898
535818,CZ0207,50.327164,14.856169
542687,CZ0723,49.432260,18.288701
558877,CZ0325,49.889081,13.264218
597350,CZ0801,49.966918,17.602730
564851,CZ0423,50.358792,14.346588
532312,CZ0203,50.082352,14.067597
555169,CZ0412,50.390493,12.771048
598178,CZ0803,49.749749,18.436881
584461,CZ0644,48.949805,16.800252
571474,CZ0531,49.802435,15.744393
577120,CZ0514,50.608357,15.571571
579238,CZ0525,50.473162,15.681140
594075,CZ0647,48.890055,15.898559
558885,CZ0325,49.840230,13.355689
535834,CZ0207,50.543257,14.926231
547913,CZ0633,49.320362,15.327794
580279,CZ0534,49.970628,16.607822
512192,CZ0802,49.694745,18.461438
587168,CZ0632,49.259681,15.317105
594083,CZ0647,49.063460,16.201379
594091,CZ0647,48.950344,16.161627
